name,mutrate,num_samples,migration_matrix,num_uniq_mutations,uniq_mut_per_site,total_mut_sites,avg_mut_sites_per_sample,avg_proportion_mut_sites,total_dropout,dropout_per_sample,true_migrations,inferred_migrations,proportion
sim148,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0,100,data/rare_migration_prob_matrix.csv,34,3.7777,444,4.4400,.4933,0,0,3,3,1.0000
sim149,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0,100,data/rare_migration_prob_matrix.csv,29,3.2222,480,4.8000,.5333,0,0,3,0,0
sim150,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0,100,data/rare_migration_prob_matrix.csv,29,3.2222,456,4.5600,.5066,0,0,3,1,.3333
sim151,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0,100,data/rare_migration_prob_matrix.csv,38,4.2222,278,2.7800,.3088,0,0,3,3,1.0000
sim152,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0,100,data/rare_migration_prob_matrix.csv,26,2.8888,605,6.0500,.6722,0,0,3,2,.6666
sim153,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0,100,data/rare_migration_prob_matrix.csv,26,2.8888,668,6.6800,.7422,0,0,3,2,.6666
sim154,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0,100,data/rare_migration_prob_matrix.csv,27,3.0000,432,4.3200,.4800,0,0,3,1,.3333
sim155,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0,100,data/rare_migration_prob_matrix.csv,26,2.8888,703,7.0300,.7811,0,0,3,2,.6666
sim156,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0,100,data/rare_migration_prob_matrix.csv,22,2.4444,646,6.4600,.7177,0,0,3,1,.3333
sim157,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0,100,data/rare_migration_prob_matrix.csv,24,2.6666,586,5.8600,.6511,0,0,3,2,.6666
sim158,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0,100,data/rare_migration_prob_matrix.csv,29,3.2222,403,4.0300,.4477,0,0,3,3,1.0000
sim159,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0,100,data/rare_migration_prob_matrix.csv,21,2.3333,486,4.8600,.5400,0,0,3,1,.3333
sim160,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0,100,data/rare_migration_prob_matrix.csv,34,3.7777,498,4.9800,.5533,0,0,3,0,0
sim161,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0,100,data/rare_migration_prob_matrix.csv,35,3.8888,477,4.7700,.5300,0,0,3,3,1.0000
sim162,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0,100,data/rare_migration_prob_matrix.csv,35,3.8888,465,4.6500,.5166,0,0,3,2,.6666
sim163,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0,100,data/rare_migration_prob_matrix.csv,28,3.1111,357,3.5700,.3966,0,0,3,2,.6666
sim164,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0,100,data/rare_migration_prob_matrix.csv,29,3.2222,537,5.3700,.5966,0,0,3,2,.6666
sim165,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0,100,data/rare_migration_prob_matrix.csv,33,3.6666,549,5.4900,.6100,0,0,3,2,.6666
sim166,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0,100,data/rare_migration_prob_matrix.csv,32,3.5555,352,3.5200,.3911,0,0,3,2,.6666
sim167,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0,100,data/rare_migration_prob_matrix.csv,35,3.8888,522,5.2200,.5800,0,0,3,3,1.0000
sim168,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0,100,data/rare_migration_prob_matrix.csv,35,3.8888,391,3.9100,.4344,0,0,3,2,.6666
sim169,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0,100,data/rare_migration_prob_matrix.csv,30,3.3333,560,5.6000,.6222,0,0,3,1,.3333
sim170,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0,100,data/rare_migration_prob_matrix.csv,27,3.0000,546,5.4600,.6066,0,0,3,3,1.0000
sim171,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0,100,data/rare_migration_prob_matrix.csv,24,2.6666,715,7.1500,.7944,0,0,3,0,0
sim172,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0,100,data/rare_migration_prob_matrix.csv,35,3.8888,584,5.8400,.6488,0,0,3,1,.3333
sim173,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0,100,data/rare_migration_prob_matrix.csv,27,3.0000,548,5.4800,.6088,0,0,3,3,1.0000
sim174,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0,100,data/rare_migration_prob_matrix.csv,28,3.1111,429,4.2900,.4766,0,0,3,0,0
sim175,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0,100,data/rare_migration_prob_matrix.csv,31,3.4444,453,4.5300,.5033,0,0,3,2,.6666
sim176,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0,100,data/rare_migration_prob_matrix.csv,35,3.8888,372,3.7200,.4133,0,0,3,3,1.0000
sim177,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0,100,data/rare_migration_prob_matrix.csv,37,4.1111,396,3.9600,.4400,0,0,3,3,1.0000
sim178,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0,100,data/rare_migration_prob_matrix.csv,26,2.8888,570,5.7000,.6333,0,0,3,1,.3333
sim179,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0,100,data/rare_migration_prob_matrix.csv,32,3.5555,495,4.9500,.5500,0,0,3,2,.6666
sim180,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0,100,data/rare_migration_prob_matrix.csv,31,3.4444,467,4.6700,.5188,0,0,3,1,.3333
sim181,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0,100,data/rare_migration_prob_matrix.csv,31,3.4444,449,4.4900,.4988,0,0,3,3,1.0000
sim182,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0,100,data/rare_migration_prob_matrix.csv,25,2.7777,542,5.4200,.6022,0,0,3,1,.3333
sim183,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0,100,data/rare_migration_prob_matrix.csv,24,2.6666,438,4.3800,.4866,0,0,3,2,.6666
sim184,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0,100,data/rare_migration_prob_matrix.csv,23,2.5555,679,6.7900,.7544,0,0,3,2,.6666
sim185,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0,100,data/rare_migration_prob_matrix.csv,32,3.5555,442,4.4200,.4911,0,0,3,1,.3333
sim186,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0,100,data/rare_migration_prob_matrix.csv,24,2.6666,465,4.6500,.5166,0,0,3,3,1.0000
sim187,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0,100,data/rare_migration_prob_matrix.csv,33,3.6666,610,6.1000,.6777,0,0,3,1,.3333
sim188,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0,100,data/rare_migration_prob_matrix.csv,32,3.5555,471,4.7100,.5233,0,0,3,2,.6666
sim189,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0,100,data/rare_migration_prob_matrix.csv,33,3.6666,415,4.1500,.4611,0,0,3,2,.6666
sim190,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0,100,data/rare_migration_prob_matrix.csv,33,3.6666,436,4.3600,.4844,0,0,3,1,.3333
sim191,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0,100,data/rare_migration_prob_matrix.csv,26,2.8888,674,6.7400,.7488,0,0,3,0,0
sim192,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0,100,data/rare_migration_prob_matrix.csv,27,3.0000,488,4.8800,.5422,0,0,3,1,.3333
sim193,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0,100,data/rare_migration_prob_matrix.csv,28,3.1111,630,6.3000,.7000,0,0,3,0,0
sim194,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0,100,data/rare_migration_prob_matrix.csv,35,3.8888,352,3.5200,.3911,0,0,3,2,.6666
sim195,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0,100,data/rare_migration_prob_matrix.csv,35,3.8888,442,4.4200,.4911,0,0,3,3,1.0000
sim196,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0,100,data/rare_migration_prob_matrix.csv,33,3.6666,555,5.5500,.6166,0,0,3,0,0
sim197,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0,100,data/rare_migration_prob_matrix.csv,29,3.2222,605,6.0500,.6722,0,0,3,3,1.0000
sim198,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0,100,data/rare_migration_prob_matrix.csv,35,3.8888,579,5.7900,.6433,0,0,3,1,.3333
sim199,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0,100,data/rare_migration_prob_matrix.csv,31,3.4444,610,6.1000,.6777,0,0,3,2,.6666
sim200,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,23,2.8750,559,5.5900,.6987,0,0,3,1,.3333
sim201,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,24,3.0000,618,6.1800,.7725,0,0,3,2,.6666
sim202,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,28,3.5000,323,3.2300,.4037,0,0,3,2,.6666
sim203,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,28,3.5000,291,2.9100,.3637,0,0,3,0,0
sim204,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,23,2.8750,490,4.9000,.6125,0,0,3,0,0
sim205,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,31,3.8750,377,3.7700,.4712,0,0,3,0,0
sim206,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,31,3.8750,335,3.3500,.4187,0,0,3,2,.6666
sim207,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,30,3.7500,418,4.1800,.5225,0,0,3,2,.6666
sim208,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,21,2.6250,368,3.6800,.4600,0,0,3,3,1.0000
sim209,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,31,3.8750,406,4.0600,.5075,0,0,3,3,1.0000
sim210,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,33,4.1250,419,4.1900,.5237,0,0,3,0,0
sim211,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,25,3.1250,618,6.1800,.7725,0,0,3,3,1.0000
sim212,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,26,3.2500,411,4.1100,.5137,0,0,3,1,.3333
sim213,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,28,3.5000,370,3.7000,.4625,0,0,3,1,.3333
sim214,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,30,3.7500,434,4.3400,.5425,0,0,3,2,.6666
sim215,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,36,4.5000,515,5.1500,.6437,0,0,3,0,0
sim216,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,30,3.7500,324,3.2400,.4050,0,0,3,3,1.0000
sim217,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,31,3.8750,369,3.6900,.4612,0,0,3,0,0
sim218,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,32,4.0000,273,2.7300,.3412,0,0,3,0,0
sim219,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,33,4.1250,381,3.8100,.4762,0,0,3,2,.6666
sim220,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,24,3.0000,642,6.4200,.8025,0,0,3,1,.3333
sim221,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,30,3.7500,468,4.6800,.5850,0,0,3,1,.3333
sim222,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,34,4.2500,412,4.1200,.5150,0,0,3,2,.6666
sim223,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,30,3.7500,307,3.0700,.3837,0,0,3,1,.3333
sim224,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,29,3.6250,357,3.5700,.4462,0,0,3,1,.3333
sim225,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,24,3.0000,524,5.2400,.6550,0,0,3,1,.3333
sim226,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,23,2.8750,535,5.3500,.6687,0,0,3,1,.3333
sim227,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,26,3.2500,433,4.3300,.5412,0,0,3,2,.6666
sim228,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,22,2.7500,581,5.8100,.7262,0,0,3,1,.3333
sim229,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,33,4.1250,454,4.5400,.5675,0,0,3,0,0
sim230,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,18,2.2500,551,5.5100,.6887,0,0,3,1,.3333
sim231,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,24,3.0000,536,5.3600,.6700,0,0,3,1,.3333
sim232,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,28,3.5000,476,4.7600,.5950,0,0,3,3,1.0000
sim233,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,19,2.3750,489,4.8900,.6112,0,0,3,1,.3333
sim234,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,24,3.0000,468,4.6800,.5850,0,0,3,3,1.0000
sim235,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,32,4.0000,423,4.2300,.5287,0,0,3,,
sim236,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,25,3.1250,485,4.8500,.6062,0,0,3,1,.3333
sim237,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,20,2.5000,514,5.1400,.6425,0,0,3,2,.6666
sim238,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,28,3.5000,284,2.8400,.3550,0,0,3,1,.3333
sim239,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,26,3.2500,607,6.0700,.7587,0,0,3,1,.3333
sim240,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,25,3.1250,632,6.3200,.7900,0,0,3,2,.6666
sim241,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,18,2.2500,490,4.9000,.6125,0,0,3,1,.3333
sim242,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,29,3.6250,387,3.8700,.4837,0,0,3,2,.6666
sim243,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,29,3.6250,381,3.8100,.4762,0,0,3,0,0
sim244,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,22,2.7500,580,5.8000,.7250,0,0,3,2,.6666
sim245,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,22,2.7500,522,5.2200,.6525,0,0,3,3,1.0000
sim246,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,19,2.3750,427,4.2700,.5337,0,0,3,1,.3333
sim247,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,31,3.8750,504,5.0400,.6300,0,0,3,1,.3333
sim248,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,30,3.7500,469,4.6900,.5862,0,0,3,0,0
sim249,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,23,2.8750,427,4.2700,.5337,0,0,3,3,1.0000
sim250,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,28,3.5000,503,5.0300,.6287,0,0,3,2,.6666
sim251,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,25,3.1250,418,4.1800,.5225,0,0,3,4,1.3333
sim252,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,28,3.5000,473,4.7300,.5912,0,0,3,2,.6666
sim253,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,31,3.8750,401,4.0100,.5012,0,0,3,3,1.0000
sim254,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,33,4.1250,400,4.0000,.5000,0,0,3,3,1.0000
sim255,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,28,3.5000,544,5.4400,.6800,0,0,3,2,.6666
sim256,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,35,4.3750,312,3.1200,.3900,0,0,3,1,.3333
sim257,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,31,3.8750,386,3.8600,.4825,0,0,3,2,.6666
sim258,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,30,3.7500,480,4.8000,.6000,0,0,3,3,1.0000
sim259,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,26,3.2500,593,5.9300,.7412,0,0,3,2,.6666
sim260,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,27,3.3750,462,4.6200,.5775,0,0,3,2,.6666
sim261,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,34,4.2500,388,3.8800,.4850,0,0,3,2,.6666
sim262,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,28,3.5000,567,5.6700,.7087,0,0,3,2,.6666
sim263,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,24,3.0000,493,4.9300,.6162,0,0,3,,
sim264,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,27,3.3750,570,5.7000,.7125,0,0,3,1,.3333
sim265,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,32,4.0000,446,4.4600,.5575,0,0,3,0,0
sim266,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,25,3.1250,503,5.0300,.6287,0,0,3,3,1.0000
sim267,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,21,2.6250,292,2.9200,.3650,0,0,3,3,1.0000
sim268,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,34,4.2500,298,2.9800,.3725,0,0,3,2,.6666
sim269,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,28,3.5000,543,5.4300,.6787,0,0,3,0,0
sim270,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,32,4.0000,384,3.8400,.4800,0,0,3,2,.6666
sim271,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,31,3.8750,457,4.5700,.5712,0,0,3,0,0
sim272,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,29,3.6250,318,3.1800,.3975,0,0,3,3,1.0000
sim273,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,19,2.3750,668,6.6800,.8350,0,0,3,2,.6666
sim274,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,37,4.6250,273,2.7300,.3412,0,0,3,2,.6666
sim275,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,32,4.0000,375,3.7500,.4687,0,0,3,1,.3333
sim276,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,20,2.5000,714,7.1400,.8925,0,0,3,1,.3333
sim277,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,21,2.6250,563,5.6300,.7037,0,0,3,0,0
sim278,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,29,3.6250,653,6.5300,.8162,0,0,3,2,.6666
sim279,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,26,3.2500,461,4.6100,.5762,0,0,3,1,.3333
sim280,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,24,3.0000,558,5.5800,.6975,0,0,3,1,.3333
sim281,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,28,3.5000,506,5.0600,.6325,0,0,3,1,.3333
sim282,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,33,4.1250,375,3.7500,.4687,0,0,3,2,.6666
sim283,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,19,2.3750,632,6.3200,.7900,0,0,3,2,.6666
sim284,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,30,3.7500,503,5.0300,.6287,0,0,3,2,.6666
sim285,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,22,2.7500,545,5.4500,.6812,0,0,3,1,.3333
sim286,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,25,3.1250,405,4.0500,.5062,0,0,3,1,.3333
sim287,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,30,3.7500,413,4.1300,.5162,0,0,3,1,.3333
sim288,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,24,3.0000,568,5.6800,.7100,0,0,3,1,.3333
sim289,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,34,4.2500,356,3.5600,.4450,0,0,3,3,1.0000
sim290,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,24,3.0000,545,5.4500,.6812,0,0,3,1,.3333
sim291,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,29,3.6250,508,5.0800,.6350,0,0,3,2,.6666
sim292,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,28,3.5000,507,5.0700,.6337,0,0,3,2,.6666
sim293,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,25,3.1250,622,6.2200,.7775,0,0,3,1,.3333
sim294,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,29,3.6250,411,4.1100,.5137,0,0,3,3,1.0000
sim295,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,25,3.1250,516,5.1600,.6450,0,0,3,3,1.0000
sim296,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,22,2.7500,628,6.2800,.7850,0,0,3,1,.3333
sim297,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,21,2.6250,612,6.1200,.7650,0,0,3,3,1.0000
sim298,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,27,3.3750,373,3.7300,.4662,0,0,3,2,.6666
sim299,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,36,4.5000,445,4.4500,.5562,0,0,3,1,.3333
sim300,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0 0,100,data/rare_migration_prob_matrix.csv,25,3.5714,406,4.0600,.5800,0,0,3,1,.3333
