name,mutrate,num_samples,migration_matrix,num_uniq_mutations,uniq_mut_per_site,total_mut_sites,avg_mut_sites_per_sample,avg_proportion_mut_sites,total_dropout,dropout_per_sample,true_migrations,inferred_migrations,proportion
sim147,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0,100,data/rare_migration_prob_matrix.csv,30,3.3333,515,5.1500,.5722,0,0,3,3,1.0000
sim148,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0,100,data/rare_migration_prob_matrix.csv,26,2.8888,649,6.4900,.7211,0,0,3,0,0
sim149,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0,100,data/rare_migration_prob_matrix.csv,29,3.2222,515,5.1500,.5722,0,0,3,2,.6666
sim150,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0,100,data/rare_migration_prob_matrix.csv,26,2.8888,602,6.0200,.6688,0,0,3,1,.3333
sim151,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0,100,data/rare_migration_prob_matrix.csv,26,2.8888,526,5.2600,.5844,0,0,3,2,.6666
sim152,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0,100,data/rare_migration_prob_matrix.csv,26,2.8888,548,5.4800,.6088,96,.9600,3,2,.6666
sim153,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0,100,data/rare_migration_prob_matrix.csv,32,3.5555,490,4.9000,.5444,2,.0200,3,2,.6666
sim154,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0,100,data/rare_migration_prob_matrix.csv,31,3.4444,583,5.8300,.6477,0,0,3,2,.6666
sim155,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0,100,data/rare_migration_prob_matrix.csv,25,2.7777,522,5.2200,.5800,0,0,3,2,.6666
sim156,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0,100,data/rare_migration_prob_matrix.csv,30,3.3333,673,6.7300,.7477,0,0,3,2,.6666
sim157,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0,100,data/rare_migration_prob_matrix.csv,26,2.8888,562,5.6200,.6244,0,0,3,1,.3333
sim158,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0,100,data/rare_migration_prob_matrix.csv,34,3.7777,407,4.0700,.4522,0,0,3,2,.6666
sim159,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0,100,data/rare_migration_prob_matrix.csv,22,2.4444,474,4.7400,.5266,0,0,3,1,.3333
sim160,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0,100,data/rare_migration_prob_matrix.csv,25,2.7777,482,4.8200,.5355,0,0,3,2,.6666
sim161,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0,100,data/rare_migration_prob_matrix.csv,28,3.1111,602,6.0200,.6688,0,0,3,2,.6666
sim162,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0,100,data/rare_migration_prob_matrix.csv,39,4.3333,531,5.3100,.5900,2,.0200,3,3,1.0000
sim163,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0,100,data/rare_migration_prob_matrix.csv,20,2.2222,803,8.0300,.8922,3,.0300,3,1,.3333
sim164,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0,100,data/rare_migration_prob_matrix.csv,38,4.2222,365,3.6500,.4055,0,0,3,2,.6666
sim165,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0,100,data/rare_migration_prob_matrix.csv,28,3.1111,690,6.9000,.7666,0,0,3,1,.3333
sim166,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0,100,data/rare_migration_prob_matrix.csv,35,3.8888,512,5.1200,.5688,1,.0100,3,2,.6666
sim167,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0,100,data/rare_migration_prob_matrix.csv,26,2.8888,628,6.2800,.6977,0,0,3,0,0
sim168,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0,100,data/rare_migration_prob_matrix.csv,28,3.1111,601,6.0100,.6677,0,0,3,1,.3333
sim169,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0,100,data/rare_migration_prob_matrix.csv,37,4.1111,325,3.2500,.3611,1,.0100,3,2,.6666
sim170,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0,100,data/rare_migration_prob_matrix.csv,32,3.5555,566,5.6600,.6288,0,0,3,1,.3333
sim171,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0,100,data/rare_migration_prob_matrix.csv,27,3.0000,680,6.8000,.7555,0,0,3,3,1.0000
sim172,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0,100,data/rare_migration_prob_matrix.csv,25,2.7777,535,5.3500,.5944,0,0,3,3,1.0000
sim173,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0,100,data/rare_migration_prob_matrix.csv,27,3.0000,667,6.6700,.7411,0,0,3,0,0
sim174,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0,100,data/rare_migration_prob_matrix.csv,22,2.4444,508,5.0800,.5644,3,.0300,3,0,0
sim175,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0,100,data/rare_migration_prob_matrix.csv,33,3.6666,441,4.4100,.4900,5,.0500,3,2,.6666
sim176,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0,100,data/rare_migration_prob_matrix.csv,32,3.5555,638,6.3800,.7088,0,0,3,3,1.0000
sim177,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0,100,data/rare_migration_prob_matrix.csv,34,3.7777,545,5.4500,.6055,0,0,3,2,.6666
sim178,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0,100,data/rare_migration_prob_matrix.csv,36,4.0000,595,5.9500,.6611,0,0,3,,
sim179,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0,100,data/rare_migration_prob_matrix.csv,34,3.7777,438,4.3800,.4866,0,0,3,0,0
sim180,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0,100,data/rare_migration_prob_matrix.csv,30,3.3333,530,5.3000,.5888,0,0,3,2,.6666
sim181,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0,100,data/rare_migration_prob_matrix.csv,25,2.7777,635,6.3500,.7055,0,0,3,0,0
sim182,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0,100,data/rare_migration_prob_matrix.csv,25,2.7777,497,4.9700,.5522,0,0,3,0,0
sim183,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0,100,data/rare_migration_prob_matrix.csv,29,3.2222,392,3.9200,.4355,0,0,3,3,1.0000
sim184,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0,100,data/rare_migration_prob_matrix.csv,27,3.0000,554,5.5400,.6155,0,0,3,0,0
sim185,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0,100,data/rare_migration_prob_matrix.csv,27,3.0000,644,6.4400,.7155,0,0,3,1,.3333
sim186,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0,100,data/rare_migration_prob_matrix.csv,22,2.4444,599,5.9900,.6655,0,0,3,3,1.0000
sim187,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0,100,data/rare_migration_prob_matrix.csv,25,2.7777,571,5.7100,.6344,0,0,3,3,1.0000
sim188,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0,100,data/rare_migration_prob_matrix.csv,27,3.0000,597,5.9700,.6633,0,0,3,1,.3333
sim189,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0,100,data/rare_migration_prob_matrix.csv,25,2.7777,585,5.8500,.6500,0,0,3,1,.3333
sim190,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0,100,data/rare_migration_prob_matrix.csv,39,4.3333,298,2.9800,.3311,1,.0100,3,3,1.0000
sim191,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0,100,data/rare_migration_prob_matrix.csv,33,3.6666,410,4.1000,.4555,0,0,3,3,1.0000
sim192,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0,100,data/rare_migration_prob_matrix.csv,24,2.6666,598,5.9800,.6644,2,.0200,3,1,.3333
sim193,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0,100,data/rare_migration_prob_matrix.csv,26,2.8888,477,4.7700,.5300,109,1.0900,3,2,.6666
sim194,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0,100,data/rare_migration_prob_matrix.csv,23,2.5555,657,6.5700,.7300,0,0,3,3,1.0000
sim195,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0,100,data/rare_migration_prob_matrix.csv,33,3.6666,419,4.1900,.4655,0,0,3,2,.6666
sim196,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0,100,data/rare_migration_prob_matrix.csv,36,4.0000,483,4.8300,.5366,0,0,3,0,0
sim197,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0,100,data/rare_migration_prob_matrix.csv,35,3.8888,495,4.9500,.5500,0,0,3,2,.6666
sim198,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0,100,data/rare_migration_prob_matrix.csv,19,2.1111,676,6.7600,.7511,0,0,3,1,.3333
sim199,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0,100,data/rare_migration_prob_matrix.csv,34,3.7777,517,5.1700,.5744,0,0,3,0,0
sim200,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,27,3.3750,490,4.9000,.6125,0,0,3,1,.3333
sim201,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,23,2.8750,491,4.9100,.6137,0,0,3,3,1.0000
sim202,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,28,3.5000,552,5.5200,.6900,0,0,3,0,0
sim203,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,35,4.3750,272,2.7200,.3400,0,0,3,2,.6666
sim204,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,34,4.2500,441,4.4100,.5512,0,0,3,2,.6666
sim205,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,36,4.5000,308,3.0800,.3850,1,.0100,3,3,1.0000
sim206,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,31,3.8750,566,5.6600,.7075,0,0,3,0,0
sim207,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,28,3.5000,408,4.0800,.5100,0,0,3,3,1.0000
sim208,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,30,3.7500,500,5.0000,.6250,0,0,3,2,.6666
sim209,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,24,3.0000,586,5.8600,.7325,0,0,3,0,0
sim210,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,27,3.3750,438,4.3800,.5475,0,0,3,1,.3333
sim211,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,24,3.0000,669,6.6900,.8362,0,0,3,2,.6666
sim212,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,22,2.7500,580,5.8000,.7250,0,0,3,1,.3333
sim213,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,22,2.7500,519,5.1900,.6487,0,0,3,1,.3333
sim214,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,31,3.8750,542,5.4200,.6775,0,0,3,2,.6666
sim215,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,28,3.5000,517,5.1700,.6462,0,0,3,3,1.0000
sim216,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,35,4.3750,405,4.0500,.5062,0,0,3,0,0
sim217,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,34,4.2500,384,3.8400,.4800,0,0,3,1,.3333
sim218,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,20,2.5000,651,6.5100,.8137,0,0,3,1,.3333
sim219,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,22,2.7500,568,5.6800,.7100,0,0,3,1,.3333
sim220,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,28,3.5000,450,4.5000,.5625,5,.0500,3,2,.6666
sim221,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,28,3.5000,471,4.7100,.5887,0,0,3,1,.3333
sim222,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,28,3.5000,293,2.9300,.3662,0,0,3,2,.6666
sim223,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,31,3.8750,445,4.4500,.5562,0,0,3,3,1.0000
sim224,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,16,2.0000,636,6.3600,.7950,96,.9600,3,1,.3333
sim225,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,25,3.1250,551,5.5100,.6887,0,0,3,2,.6666
sim226,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,25,3.1250,494,4.9400,.6175,1,.0100,3,2,.6666
sim227,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,26,3.2500,541,5.4100,.6762,3,.0300,3,0,0
sim228,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,34,4.2500,545,5.4500,.6812,0,0,3,3,1.0000
sim229,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,24,3.0000,495,4.9500,.6187,0,0,3,3,1.0000
sim230,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,29,3.6250,448,4.4800,.5600,0,0,3,3,1.0000
sim231,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,21,2.6250,537,5.3700,.6712,0,0,3,2,.6666
sim232,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,27,3.3750,308,3.0800,.3850,0,0,3,3,1.0000
sim233,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,28,3.5000,368,3.6800,.4600,0,0,3,2,.6666
sim234,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,32,4.0000,429,4.2900,.5362,0,0,3,1,.3333
sim235,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,20,2.5000,440,4.4000,.5500,0,0,3,2,.6666
sim236,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,29,3.6250,372,3.7200,.4650,0,0,3,2,.6666
sim237,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,28,3.5000,509,5.0900,.6362,0,0,3,2,.6666
sim238,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,30,3.7500,498,4.9800,.6225,0,0,3,1,.3333
sim239,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,26,3.2500,468,4.6800,.5850,0,0,3,2,.6666
sim240,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,24,3.0000,310,3.1000,.3875,0,0,3,2,.6666
sim241,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,22,2.7500,526,5.2600,.6575,0,0,3,1,.3333
sim242,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,28,3.5000,505,5.0500,.6312,0,0,3,2,.6666
sim243,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,19,2.3750,459,4.5900,.5737,0,0,3,2,.6666
sim244,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,24,3.0000,522,5.2200,.6525,0,0,3,2,.6666
sim245,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,30,3.7500,459,4.5900,.5737,0,0,3,2,.6666
sim246,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,21,2.6250,512,5.1200,.6400,52,.5200,3,1,.3333
sim247,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,32,4.0000,377,3.7700,.4712,6,.0600,3,1,.3333
sim248,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,35,4.3750,544,5.4400,.6800,5,.0500,3,2,.6666
sim249,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,25,3.1250,433,4.3300,.5412,1,.0100,3,3,1.0000
sim250,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,28,3.5000,540,5.4000,.6750,0,0,3,2,.6666
sim251,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,32,4.0000,355,3.5500,.4437,0,0,3,3,1.0000
sim252,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,35,4.3750,360,3.6000,.4500,0,0,3,1,.3333
sim253,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,29,3.6250,551,5.5100,.6887,0,0,3,0,0
sim254,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,28,3.5000,392,3.9200,.4900,0,0,3,2,.6666
sim255,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,29,3.6250,460,4.6000,.5750,0,0,3,1,.3333
sim256,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,34,4.2500,465,4.6500,.5812,2,.0200,3,3,1.0000
sim257,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,24,3.0000,566,5.6600,.7075,0,0,3,2,.6666
sim258,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,27,3.3750,515,5.1500,.6437,0,0,3,3,1.0000
sim259,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,31,3.8750,397,3.9700,.4962,0,0,3,2,.6666
sim260,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,25,3.1250,609,6.0900,.7612,0,0,3,2,.6666
sim261,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,29,3.6250,356,3.5600,.4450,10,.1000,3,,
sim262,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,15,1.8750,750,7.5000,.9375,0,0,3,0,0
sim263,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,35,4.3750,409,4.0900,.5112,0,0,3,2,.6666
sim264,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,24,3.0000,658,6.5800,.8225,0,0,3,1,.3333
sim265,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,26,3.2500,548,5.4800,.6850,0,0,3,2,.6666
sim266,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,30,3.7500,355,3.5500,.4437,0,0,3,1,.3333
sim267,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,30,3.7500,442,4.4200,.5525,0,0,3,2,.6666
sim268,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,21,2.6250,632,6.3200,.7900,0,0,3,0,0
sim269,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,23,2.8750,615,6.1500,.7687,0,0,3,1,.3333
sim270,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,28,3.5000,311,3.1100,.3887,0,0,3,3,1.0000
sim271,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,35,4.3750,455,4.5500,.5687,0,0,3,2,.6666
sim272,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,36,4.5000,248,2.4800,.3100,0,0,3,2,.6666
sim273,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,26,3.2500,426,4.2600,.5325,0,0,3,1,.3333
sim274,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,26,3.2500,440,4.4000,.5500,0,0,3,2,.6666
sim275,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,20,2.5000,578,5.7800,.7225,1,.0100,3,0,0
sim276,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,24,3.0000,599,5.9900,.7487,0,0,3,2,.6666
sim277,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,27,3.3750,546,5.4600,.6825,0,0,3,1,.3333
sim278,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,28,3.5000,394,3.9400,.4925,0,0,3,3,1.0000
sim279,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,34,4.2500,422,4.2200,.5275,0,0,3,1,.3333
sim280,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,25,3.1250,479,4.7900,.5987,0,0,3,2,.6666
sim281,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,32,4.0000,354,3.5400,.4425,0,0,3,2,.6666
sim282,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,26,3.2500,569,5.6900,.7112,0,0,3,2,.6666
sim283,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,27,3.3750,393,3.9300,.4912,0,0,3,1,.3333
sim284,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,30,3.7500,396,3.9600,.4950,0,0,3,2,.6666
sim285,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,29,3.6250,455,4.5500,.5687,0,0,3,2,.6666
sim286,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,26,3.2500,362,3.6200,.4525,52,.5200,3,2,.6666
sim287,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,26,3.2500,646,6.4600,.8075,1,.0100,3,2,.6666
sim288,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,18,2.2500,506,5.0600,.6325,0,0,3,2,.6666
sim289,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,28,3.5000,368,3.6800,.4600,0,0,3,3,1.0000
sim290,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,28,3.5000,469,4.6900,.5862,0,0,3,0,0
sim291,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,30,3.7500,286,2.8600,.3575,38,.3800,3,2,.6666
sim292,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,19,2.3750,594,5.9400,.7425,0,0,3,2,.6666
sim293,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,24,3.0000,429,4.2900,.5362,9,.0900,3,3,1.0000
sim294,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,21,2.6250,622,6.2200,.7775,0,0,3,0,0
sim295,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,32,4.0000,411,4.1100,.5137,0,0,3,2,.6666
sim296,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,35,4.3750,305,3.0500,.3812,97,.9700,3,2,.6666
sim297,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,25,3.1250,454,4.5400,.5675,1,.0100,3,3,1.0000
sim298,0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0 0,100,data/rare_migration_prob_matrix.csv,21,2.6250,614,6.1400,.7675,0,0,3,0,0
